title,price,address,item_url,date,Вход,Общая площадь,Этаж,Высота потолков,Отделка,Отопление,Тип сделки,Готовность,Тип здания,Класс здания,Парковка,lat,lon,Отдельный вход,Удалённость от дороги,Мощность электросети,Арендаторы,Количество парковочных мест,Планировка
"Здание, 623 м²",14900000,"Парковая ул., 1пгт. Куйбышевский Затон",https://www.avito.ru/kamskoe_uste/kommercheskaya_nedvizhimost/zdanie_623_m_2446038145?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJveWkxelZsSmViN3psZ1pKIjt9SvyPrT8AAAA,15 июня 2022,с улицы,623 м²,,,чистовая,центральное,продажа,в эксплуатации,другой,,"на улице, бесплатная, подходит для грузового транспорта",55.15208885670217,49.175780529113744,есть,,"150 кВт, можно увеличить",помещение сдано,10,
"Производственная база с ж\д путями, 30847 м²",300000000,"1-я Красноборская ул., 6Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/proizvodstvennaya_baza_s_zhd_putyami_30847_m_2445992232?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJveWkxelZsSmViN3psZ1pKIjt9SvyPrT8AAAA,6 июня 2022,,30847 м²,1,,,,продажа,в эксплуатации,другой,,,55.8122737269725,48.9413851851806,,,,,,
"Торговая площадь, 45.5 м²",20000000,"ул. Николая Ершова, 27к2Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/torgovaya_ploschad_45.5_m_2457121236?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJveWkxelZsSmViN3psZ1pKIjt9SvyPrT8AAAA,6 июня 2022,с улицы,45.5 м²,1,3 м,чистовая,автономное,продажа,в эксплуатации,административное здание,,"на улице, бесплатная, подходит для грузового транспорта",55.7932895149144,49.164204984229,есть,первая линия,"15 кВт, можно увеличить",помещение сдано,50,
"Свободного назначения, 51 м²",3000000,"ул. Толстого, 7Мамадыш",https://www.avito.ru/mamadysh/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_51_m_2441297172?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJveWkxelZsSmViN3psZ1pKIjt9SvyPrT8AAAA,30 мая 2022,с улицы,51 м²,1,,чистовая,автономное,продажа,в эксплуатации,другой,,нет,55.716772,51.419791,,первая линия,,,,
"Торговая площадь, 83 м²",25000000,"пр-т Ямашева, 93Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/torgovaya_ploschad_83_m_2404085831?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJveWkxelZsSmViN3psZ1pKIjt9SvyPrT8AAAA,4 мая 2022,с улицы,83 м²,1,,чистовая,центральное,продажа,в эксплуатации,торговый центр,,на улице,55.826043,49.148832,есть,,,,,
"Помещение №1005 Казанский пр-кт, 3а, 28.7 м²",2870000,"Казанский пр-т, 3АНабережные Челны",https://www.avito.ru/naberezhnye_chelny/kommercheskaya_nedvizhimost/pomeschenie_1005_kazanskiy_pr-kt_3a_28.7_m_2375198875?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJveWkxelZsSmViN3psZ1pKIjt9SvyPrT8AAAA,30 марта 2022,со двора,28.7 м²,1,4 м,без отделки,центральное,продажа,в эксплуатации,жилой дом,,"на улице, бесплатная",55.666294,52.29917,есть,,,,,
"Свободного назначения, 91 м²",14900000,"ул. Виктора Полякова, 20АНабережные Челны",https://www.avito.ru/naberezhnye_chelny/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_91_m_2361297204?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJveWkxelZsSmViN3psZ1pKIjt9SvyPrT8AAAA,22 марта 2022,с улицы,91 м²,1,3 м,офисная,центральное,продажа,в эксплуатации,жилой дом,,"на улице, бесплатная",55.757566,52.46667,есть,первая линия,10 кВт,,,
"Свободного назначения, 24 м²",1750000,"ул. Пушкина, 5Менделеевск",https://www.avito.ru/mendeleevsk/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_24_m_2334448058?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJveWkxelZsSmViN3psZ1pKIjt9SvyPrT8AAAA,12 марта 2022,с улицы,24 м²,1,,без отделки,центральное,продажа,в эксплуатации,жилой дом,,"на улице, бесплатная",55.891144,52.305538,есть,первая линия,"5 кВт, можно увеличить",,,
Коммерческое помещение ЖК Царево,10960000,"ул. Петра Гаврилова, 18д. Царёво",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/kommercheskoe_pomeschenie_zhk_tsarevo_2276040321?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJveWkxelZsSmViN3psZ1pKIjt9SvyPrT8AAAA,11 декабря 2021,с улицы,54.8 м²,1,,офисная,,продажа,,жилой дом,,в здании,55.80573,49.442276,,,10 кВт,,,
"Свободного назначения, 2000 м²",39950000,"Республика Татарстан, Тукаевский район, Шильнебашское сельское поселениеНабережные Челны",https://www.avito.ru/naberezhnye_chelny/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_2000_m_2290927616?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJveWkxelZsSmViN3psZ1pKIjt9SvyPrT8AAAA,4 декабря 2021,с улицы,2000 м²,1,,без отделки,автономное,продажа,в эксплуатации,торговый центр,,на улице,55.67106742841632,52.52319326645724,,первая линия,"40 кВт, можно увеличить",помещение сдано,,
Магазин Хозтовары,6000000,"ул. Баныкина, 3Заинск",https://www.avito.ru/zainsk/kommercheskaya_nedvizhimost/magazin_hoztovary_2284278196?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJveWkxelZsSmViN3psZ1pKIjt9SvyPrT8AAAA,25 ноября 2021,с улицы,70 м²,1,,офисная,,продажа,в эксплуатации,другой,,на улице,55.290218,52.006993,есть,первая линия,,,,
"Торговая площадь, 95.4 м²",2200000,"Центральная ул., 33с. Икское Устье",https://www.avito.ru/mendeleevsk/kommercheskaya_nedvizhimost/torgovaya_ploschad_95.4_m_2239797064?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJveWkxelZsSmViN3psZ1pKIjt9SvyPrT8AAAA,19 октября 2021,с улицы,95.4 м²,1,,чистовая,,продажа,в эксплуатации,другой,,"на улице, бесплатная",55.911028,52.574243,есть,,,,,
"Помещение свободного назначения, 87.39 м² (ID1)",1350000,"ул. 1 Мая, 15с. Куюк-Ерыкса",https://www.avito.ru/mamadysh/kommercheskaya_nedvizhimost/pomeschenie_svobodnogo_naznacheniya_87.39_m_id1_2249451980?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJveWkxelZsSmViN3psZ1pKIjt9SvyPrT8AAAA,12 октября 2021,с улицы,87.4 м²,1,,без отделки,,продажа,в эксплуатации,другой,,нет,55.851328,51.352705,,,,,,
"Автосервис, 72 м²",7200000,"ул. Шамиля Усманова, 2Б/2Набережные Челны",https://www.avito.ru/naberezhnye_chelny/kommercheskaya_nedvizhimost/avtoservis_72_m_2224831689?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJveWkxelZsSmViN3psZ1pKIjt9SvyPrT8AAAA,28 сентября 2021,с улицы,72 м²,1,3.5 м,чистовая,нет,продажа,в эксплуатации,другой,,,55.7194470982152,52.3605908656325,есть,,15 кВт,,,
"Торговая площадь, 887.4 м²",6200000,"ул. Альберта Шамкина, 42пгт. Уруссу",https://www.avito.ru/urussu/kommercheskaya_nedvizhimost/torgovaya_ploschad_887.4_m_2153166426?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJveWkxelZsSmViN3psZ1pKIjt9SvyPrT8AAAA,22 июня 2021,с улицы,887.4 м²,1,,офисная,автономное,продажа,в эксплуатации,торговый центр,,"на улице, бесплатная, подходит для грузового транспорта",54.601181,53.462326,есть,первая линия,"15 кВт, можно увеличить",,,
"Свободного назначения, 1815 м² с НДС",107000000,"ул. Гарифа Ахунова, 16АКазань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_1815_m_s_nds_2085315161?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJveWkxelZsSmViN3psZ1pKIjt9SvyPrT8AAAA,18 февраля 2021,с улицы,1815 м²,1,4 м,без отделки,центральное,продажа,в эксплуатации,другой,,"на улице, бесплатная, подходит для грузового транспорта",55.728672,49.175081,есть,первая линия,,,,
"Офис на 1 этаже S 216.9 м², с НДС",140000,"ул. Баки Урманче, 9Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/ofis_na_1_etazhe_s_216.9_m_s_nds_2085333439?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJveWkxelZsSmViN3psZ1pKIjt9SvyPrT8AAAA,18 февраля 2021,со двора,216.9 м²,1,2.8 м,чистовая,центральное,продажа,в эксплуатации,жилой дом,,"на улице, бесплатная",55.729965,49.176096,есть,вторая линия и дальше,,помещение сдано,,
Здание под магазин/офис,7500000,"ул. Гагарина, 23Бпгт. Нижняя Мактама",https://www.avito.ru/nizhnyaya_maktama/kommercheskaya_nedvizhimost/zdanie_pod_magazinofis_2098282380?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJveWkxelZsSmViN3psZ1pKIjt9SvyPrT8AAAA,3 февраля 2021,с улицы,385 м²,,,без отделки,нет,продажа,в эксплуатации,административное здание,,"на улице, бесплатная, подходит для грузового транспорта",54.8591989275552,52.4174742698026,есть,,,,,
"Свободного назначения, 820 м²",15399999,"Республика Татарстан, Пестречинский район, Пимерское сельское поселениеПестрецы",https://www.avito.ru/pestretsy/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_820_m_2081902576?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJveWkxelZsSmViN3psZ1pKIjt9SvyPrT8AAAA,27 января 2021,с улицы,820 м²,1,,чистовая,автономное,продажа,в эксплуатации,другой,,на улице,55.7747579208208,49.8543101270142,есть,,"67 кВт, можно увеличить",,,
"Торговая площадь, 570 м²",5700000,"Центральная ул., 50с. Кичуй",https://www.avito.ru/almetevsk/kommercheskaya_nedvizhimost/torgovaya_ploschad_570_m_2097230253?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJveWkxelZsSmViN3psZ1pKIjt9SvyPrT8AAAA,23 января 2021,с улицы,570 м²,1,,без отделки,,продажа,в эксплуатации,другой,,"на улице, бесплатная",54.891344,51.984877,,первая линия,,,,
Теплый склад 1800 м2 на Высокой горе,145000000,"Центральная ул., 3с. Высокая Гора",https://www.avito.ru/vysokaya_gora/kommercheskaya_nedvizhimost/teplyy_sklad_1800_m2_na_vysokoy_gore_2024017732?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJveWkxelZsSmViN3psZ1pKIjt9SvyPrT8AAAA,18 ноября 2020,со двора,1800 м²,1,6 м,чистовая,,продажа,,административное здание,,на улице,55.920159,49.308274,,,,,,
"Свободного назначения, 58 м²",5000000,"ул. Якупова, 40Бугульма",https://www.avito.ru/bugulma/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_58_m_2039447032?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJveWkxelZsSmViN3psZ1pKIjt9SvyPrT8AAAA,27 октября 2020,с улицы,58 м²,1,,офисная,центральное,продажа,в эксплуатации,жилой дом,,"на улице, бесплатная, подходит для грузового транспорта",54.536182,52.807922,есть,первая линия,"8 кВт, можно увеличить",,10,
"Торговая площадь, 3239.6 м²",97500000,"ул. Космонавтов, 8Лаишево",https://www.avito.ru/laishevo/kommercheskaya_nedvizhimost/torgovaya_ploschad_3239.6_m_1993585146?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJveWkxelZsSmViN3psZ1pKIjt9SvyPrT8AAAA,8 сентября 2020,с улицы,3239.6 м²,1,5 м,офисная,автономное,продажа,в эксплуатации,торговый центр,,"на улице, бесплатная, подходит для грузового транспорта",55.401928,49.552822,есть,первая линия,"150 кВт, можно увеличить",помещение сдано,25,
Здание,8000000,"ул. Карла Либкнехта, 9Чистополь",https://www.avito.ru/chistopol/kommercheskaya_nedvizhimost/zdanie_1960772499?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJveWkxelZsSmViN3psZ1pKIjt9SvyPrT8AAAA,15 августа 2020,с улицы,300 м²,1,,без отделки,,продажа,в эксплуатации,бизнес-центр,,"на улице, бесплатная",55.3638008737071,50.6427056102295,,,,,,
"Торговая площадь, 52 м²",350000,"Красноармейская ул., 19с. Билярск",https://www.avito.ru/aksubaevo/kommercheskaya_nedvizhimost/torgovaya_ploschad_52_m_1970688090?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJveWkxelZsSmViN3psZ1pKIjt9SvyPrT8AAAA,4 июля 2020,с улицы,52 м²,1,2.4 м,чистовая,автономное,продажа,в эксплуатации,другой,,"на улице, бесплатная, подходит для грузового транспорта",54.98434022674964,50.39477272359109,,,380 кВт,,,
"Свободного назначения, 1200 м²",4100000,"Алгинская ул., 1/143Нурлат",https://www.avito.ru/nurlat/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_1200_m_1900135468?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJveWkxelZsSmViN3psZ1pKIjt9SvyPrT8AAAA,31 марта 2020,с улицы,1200 м²,1,,без отделки,,продажа,в эксплуатации,другой,,"на улице, подходит для грузового транспорта",54.438282,50.767722,,,,помещение сдано,,
"Свободного назначения, 3953 м² от собственника",85000000,жилой комплекс Царёво ВилладжКазань,https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_3953_m_ot_sobstvennika_1886883636?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJveWkxelZsSmViN3psZ1pKIjt9SvyPrT8AAAA,13 марта 2020,с улицы,3953 м²,1,,чистовая,,продажа,в эксплуатации,административное здание,,на улице,55.810547,49.439716,,,,помещение сдано,,
"Торговая площадь, 24551 м²",390000000,"ул. Комиссара Габишева, 36Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/torgovaya_ploschad_24551_m_1207242757?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJveWkxelZsSmViN3psZ1pKIjt9SvyPrT8AAAA,17 мая 2019,с улицы,24551 м²,1,,чистовая,,продажа,в эксплуатации,торговый центр,,на улице,55.75416946,49.24204254,есть,,,,,
