title,price,address,item_url,date,Вход,Отдельный вход,Общая площадь,Этаж,Высота потолков,Отделка,Мощность электросети,Отопление,Тип аренды,Минимальный срок аренды,Тип здания,Удалённость от дороги,Парковка,lat,lon,Арендные каникулы,Количество парковочных мест,Платежи включены,Аренда части,Планировка,Класс здания
Офис,25000,"ул. Восстания, 129Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/ofis_7321670442?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ6cnRBNXRCcHIxZlRKMTRYIjt9cVV1VD8AAAA,3 недели назад,с улицы,,25 м²,1,3 м,офисная,,,прямая,,жилой дом,,на улице,55.83012772,49.04841995,есть,,"коммунальные, эксплуатационные",,,
"Свободного назначения, 143.4 м²",700,"Советский район, жилой массив Киндери, Дорожная ул., 1ГКазань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_143.4_m_7305741692?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ6cnRBNXRCcHIxZlRKMTRYIjt9cVV1VD8AAAA,3 недели назад,со двора,есть,143.4 м²,1,2.8 м,чистовая,"45 кВт, можно увеличить",автономное,прямая,11 мес.,административное здание,первая линия,"на улице, бесплатная, подходит для грузового транспорта",55.86513138,49.24645233,есть,2,,возможна,,
"Свободное назначение, Лазарева ул., 3",60000,"ул. Лазарева, 3Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/svobodnoe_naznachenie_lazareva_ul._3_7314722606?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ6cnRBNXRCcHIxZlRKMTRYIjt9cVV1VD8AAAA,3 недели назад,со двора,,47 м²,1,,офисная,,,прямая,,жилой дом,,на улице,55.820273,49.049775,,,,,,
"Свободного назначения, 55 м²",49500,"ул. Гагарина, 25Нижнекамск",https://www.avito.ru/nizhnekamsk/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_55_m_7305617728?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ6cnRBNXRCcHIxZlRKMTRYIjt9cVV1VD8AAAA,3 недели назад,с улицы,,55 м²,1,,чистовая,,центральное,прямая,,торговый центр,первая линия,на улице,55.648936,51.845503,,,эксплуатационные,,,
"Свободного назначения, 10 м²",15000,"ул. Карла Маркса, 30Чистополь",https://www.avito.ru/chistopol/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_10_m_7304295910?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ6cnRBNXRCcHIxZlRKMTRYIjt9cVV1VD8AAAA,3 недели назад,с улицы,,10 м²,1,3 м,офисная,,,прямая,12 мес.,бизнес-центр,,"на улице, бесплатная, подходит для грузового транспорта",55.37121201,50.6395607,есть,10,коммунальные,,,
70 м² рядом с пвз,84000,"ул. Рауиса Гареева, 90к1Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/70_m_ryadom_s_pvz_7319827073?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ6cnRBNXRCcHIxZlRKMTRYIjt9cVV1VD8AAAA,3 недели назад,с улицы,,70 м²,1,3 м,чистовая,9 кВт,,прямая,11 мес.,жилой дом,,на улице,55.721052,49.1667,есть,,,,,
"Торговая площадь, магазин, щоу рум. 36.2 м²",101360,"пр-т Победы, 50АКазань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/torgovaya_ploschad_magazin_schou_rum._36.2_m_7302492699?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ6cnRBNXRCcHIxZlRKMTRYIjt9cVV1VD8AAAA,3 недели назад,с улицы,,36.2 м²,1,,офисная,,центральное,прямая,11 мес.,торговый центр,первая линия,"в здании, бесплатная",55.748878,49.207654,,,,,,
Аренда. Торговая площадь 96 м2. свободного назначе,1000,"посёлок ГЭС, 2-й комплекс, 1Набережные Челны",https://www.avito.ru/naberezhnye_chelny/kommercheskaya_nedvizhimost/arenda._torgovaya_ploschad_96_m2._svobodnogo_naznache_7307607105?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ6cnRBNXRCcHIxZlRKMTRYIjt9cVV1VD8AAAA,3 недели назад,с улицы,есть,96 м²,1,3 м,чистовая,15 кВт,,прямая,11 мес.,жилой дом,,"на улице, бесплатная, подходит для грузового транспорта",55.684428681878344,52.29580193832713,есть,45,,,,
Свободного назначения,50000,"ул. Карла Маркса, 30Чистополь",https://www.avito.ru/chistopol/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_7304229830?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ6cnRBNXRCcHIxZlRKMTRYIjt9cVV1VD8AAAA,3 недели назад,с улицы,,55 м²,1,3 м,офисная,,,прямая,12 мес.,бизнес-центр,,"на улице, бесплатная, подходит для грузового транспорта",55.37121201,50.6395607,есть,10,,,,
"Торговая площадь, 92.5 м²",150000,"ул. Габдуллы Тукая, 23Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/torgovaya_ploschad_92.5_m_7299621928?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ6cnRBNXRCcHIxZlRKMTRYIjt9cVV1VD8AAAA,3 недели назад,с улицы,есть,92.5 м²,1,,чистовая,"1 кВт, можно увеличить",,прямая,11 мес.,бизнес-центр,,"в здании, бесплатная, подходит для грузового транспорта",55.782618,49.111058,есть,,,,,
Помещение в Элитном ЖК. 95.5 м2,2400,"ул. Касаткина, 23Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/pomeschenie_v_elitnom_zhk._95.5_m2_7314302502?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ6cnRBNXRCcHIxZlRKMTRYIjt9cVV1VD8AAAA,3 недели назад,с улицы,есть,95.5 м²,1,,без отделки,,,прямая,,жилой дом,,нет,55.800909,49.122224,,,,,,
"Офис с ремонтом, 102.8 м2 ЖК «победа»",1800,"пр-т Победы, 139Ак2Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/ofis_s_remontom_102.8_m2_zhk_pobeda_7314543629?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ6cnRBNXRCcHIxZlRKMTRYIjt9cVV1VD8AAAA,3 недели назад,с улицы,,102.8 м²,1,,офисная,,,прямая,,жилой дом,,нет,55.775793,49.213852,,,,,,
"С ремонтом, 84.9 кв/М, ПСН",1700,"ул. Кул Гали, 10БКазань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/s_remontom_84.9_kvm_psn_7314596763?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ6cnRBNXRCcHIxZlRKMTRYIjt9cVV1VD8AAAA,3 недели назад,с улицы,,84.9 м²,1,3.8 м,чистовая,,,прямая,,жилой дом,,на улице,55.750738,49.228845,,,,,,
"Офис, Даурская 46А",1500,"Даурская ул., 46АКазань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/ofis_daurskaya_46a_7314727159?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ6cnRBNXRCcHIxZlRKMTRYIjt9cVV1VD8AAAA,3 недели назад,с улицы,,106.4 м²,1,,офисная,,,прямая,,жилой дом,,нет,55.766861,49.189679,,,,,,
"Зеленодольск, Королева, д.1а, площадь 9 м²",13000,"ул. Королёва, 1АЗеленодольск",https://www.avito.ru/zelenodolsk/kommercheskaya_nedvizhimost/zelenodolsk_koroleva_d.1a_ploschad_9_m_7312556583?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ6cnRBNXRCcHIxZlRKMTRYIjt9cVV1VD8AAAA,3 недели назад,с улицы,,9 м²,1,,чистовая,5 кВт,центральное,прямая,,торговый центр,первая линия,"на улице, бесплатная",55.852824,48.566868,,15,коммунальные,,,
Торговая площадь 33,35000,"ул. Мусы Джалиля, 34Бугульма",https://www.avito.ru/bugulma/kommercheskaya_nedvizhimost/torgovaya_ploschad_33_7308056097?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ6cnRBNXRCcHIxZlRKMTRYIjt9cVV1VD8AAAA,3 недели назад,с улицы,,33 м²,1,3 м,офисная,,,прямая,,жилой дом,,на улице,54.53380966,52.79376602,есть,,,,,
"Свободного назначения, 36 м²",55000,"пр-т Строителей, 57АНижнекамск",https://www.avito.ru/nizhnekamsk/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_36_m_7307558819?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ6cnRBNXRCcHIxZlRKMTRYIjt9cVV1VD8AAAA,3 недели назад,с улицы,есть,36 м²,1,4 м,чистовая,"10 кВт, можно увеличить",центральное,прямая,,торговый центр,первая линия,"на улице, бесплатная, подходит для грузового транспорта",55.64035,51.793068,,100,,,,
Торговая площадь,1900,"ул. Петра Полушкина, 6Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/torgovaya_ploschad_7281998517?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ6cnRBNXRCcHIxZlRKMTRYIjt9cVV1VD8AAAA,3 недели назад,с улицы,есть,49 м²,1,4 м,без отделки,,,прямая,12 мес.,жилой дом,,"на улице, бесплатная, подходит для грузового транспорта",55.78590393,49.21666336,есть,,,,,
Склад,35000,"Безымянный пер., 1к3Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/sklad_7300331217?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ6cnRBNXRCcHIxZlRKMTRYIjt9cVV1VD8AAAA,3 недели назад,со двора,есть,70 м²,1,2.5 м,,100 кВт,,прямая,6 мес.,другой,,"на улице, бесплатная, подходит для грузового транспорта",55.72652927603424,49.12179760091094,есть,5,,возможна,,C
"Свободного назначения, 56 м²",69000,"ул. Фатыха Амирхана, 25Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_56_m_7295156225?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ6cnRBNXRCcHIxZlRKMTRYIjt9cVV1VD8AAAA,3 недели назад,с улицы,есть,56 м²,1,3 м,офисная,,центральное,прямая,11 мес.,жилой дом,первая линия,"на улице, бесплатная",55.828167,49.131827,есть,,,,,
Торгово-офисное помещение свободного назначения 45,48000,"ул. Короленко, 93Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/torgovo-ofisnoe_pomeschenie_svobodnogo_naznacheniya_45_7319021473?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ6cnRBNXRCcHIxZlRKMTRYIjt9cVV1VD8AAAA,3 недели назад,с улицы,есть,45 м²,1,2.5 м,офисная,5 кВт,центральное,прямая,11 мес.,жилой дом,первая линия,"на улице, бесплатная, подходит для грузового транспорта",55.84091187,49.09987259,есть,,,,,
Торговая площадь,15000,"территория ГО Энергетик, 1143Заинск",https://www.avito.ru/zainsk/kommercheskaya_nedvizhimost/torgovaya_ploschad_7324034452?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ6cnRBNXRCcHIxZlRKMTRYIjt9cVV1VD8AAAA,3 недели назад,с улицы,есть,36 м²,1,,чистовая,,,прямая,,другой,,на улице,55.29244631379413,52.00858502114524,есть,,,,,
"Первая линия, Рахлина 3",160000,"ул. Натана Рахлина, 3Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/pervaya_liniya_rahlina_3_7299368830?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ6cnRBNXRCcHIxZlRKMTRYIjt9cVV1VD8AAAA,3 недели назад,с улицы,есть,73 м²,1,,чистовая,,,прямая,,жилой дом,,на улице,55.79998463942831,49.24560701897423,есть,,,,,
"Свободного назначения, 24 м²",1200,"Лесная ул., 75Нижнекамск",https://www.avito.ru/nizhnekamsk/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_24_m_7315471982?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ6cnRBNXRCcHIxZlRKMTRYIjt9cVV1VD8AAAA,3 недели назад,с улицы,есть,24 м²,1,4 м,чистовая,,центральное,субаренда,,торговый центр,,"на улице, бесплатная",55.665445961888956,51.824969929177534,есть,15,,,,
"Помещение в аренду, 120 м²",450,"Промышленная ул., 15Набережные Челны",https://www.avito.ru/naberezhnye_chelny/kommercheskaya_nedvizhimost/pomeschenie_v_arendu_120_m_7302532080?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ6cnRBNXRCcHIxZlRKMTRYIjt9cVV1VD8AAAA,3 недели назад,,есть,120 м²,1,6 м,,,автономное,прямая,,другой,,"на улице, бесплатная, подходит для грузового транспорта",55.687842,52.436595,,,,,,
Лаврентьева 10 32.7 м²,37600,"ул. Адоратского, 27Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/lavrenteva_10_32.7_m_7299398009?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ6cnRBNXRCcHIxZlRKMTRYIjt9cVV1VD8AAAA,3 недели назад,с улицы,есть,32.7 м²,1,2.7 м,офисная,,,прямая,,жилой дом,,"на улице, бесплатная",55.83705,49.14682,есть,,,,,
Сдаю свободного назначения,15900,"ул. Маршала Чуйкова, 35БКазань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/sdayu_svobodnogo_naznacheniya_7315611076?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ6cnRBNXRCcHIxZlRKMTRYIjt9cVV1VD8AAAA,3 недели назад,с улицы,,19 м²,1,2.8 м,офисная,,,прямая,11 мес.,административное здание,,на улице,55.83638382,49.12872696,есть,,,,,
"Теплый склад, производственное помещение",65000,"ул. Оренбургский Тракт, 130АКазань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/teplyy_sklad_proizvodstvennoe_pomeschenie_7321992485?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI3RVZVb1ZGaVE2WVZYT2tMIjt98QzeCj8AAAA,3 недели назад,с улицы,,100 м²,1,,чистовая,,,прямая,,административное здание,,на улице,55.732448,49.165388,,,,,,
Первая линия 135.2 м²,243360,"Чистопольская ул., 19АКазань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/pervaya_liniya_135.2_m_7300009318?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI3RVZVb1ZGaVE2WVZYT2tMIjt98QzeCj8AAAA,3 недели назад,с улицы,есть,135 м²,1,3.6 м,офисная,"50 кВт, можно увеличить",центральное,прямая,1 мес.,торговый центр,первая линия,"на улице, бесплатная",55.81996,49.114858,,,,,,
Офисы с ремонтом в современном в Бизнес центре,1300,"ул. Адоратского, 78Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/ofisy_s_remontom_v_sovremennom_v_biznes_tsentre_7281623940?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI3RVZVb1ZGaVE2WVZYT2tMIjt98QzeCj8AAAA,3 недели назад,,,18 м²,1,,офисная,,,прямая,6 мес.,бизнес-центр,,"на улице, бесплатная, подходит для грузового транспорта",55.84494,49.148186,,,,возможна,"кабинетная, открытая",A
"Торговая площадь, 75 м²",150000,"ул. Четаева, 35Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/torgovaya_ploschad_75_m_7306419339?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI3RVZVb1ZGaVE2WVZYT2tMIjt98QzeCj8AAAA,3 недели назад,с улицы,есть,75 м²,1,2.6 м,офисная,15 кВт,центральное,прямая,12 мес.,жилой дом,первая линия,"на улице, бесплатная",55.824597,49.121416,,5,,,,
Свободного назначения,79990,"ул. Лейтенанта Шмидта, 1Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_7282111306?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI3RVZVb1ZGaVE2WVZYT2tMIjt98QzeCj8AAAA,3 недели назад,с улицы,есть,51 м²,1,2.5 м,чистовая,10 кВт,,прямая,11 мес.,административное здание,,"на улице, подходит для грузового транспорта",55.79033279,49.14809418,есть,,,,,
"Сдам торговое помещение, 107.3 м²",107000,"ул. Гаврилова, 56к2Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/sdam_torgovoe_pomeschenie_107.3_m_7315689952?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI3RVZVb1ZGaVE2WVZYT2tMIjt98QzeCj8AAAA,3 недели назад,с улицы,,107.3 м²,1,,чистовая,,,прямая,,жилой дом,,на улице,55.84117,49.158121,,,,,,
Свободного назначения,500,"ул. Карла Маркса, 24с. Большая Атня",https://www.avito.ru/bolshaya_atnya/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_7280445824?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiI3RVZVb1ZGaVE2WVZYT2tMIjt98QzeCj8AAAA,3 недели назад,с улицы,есть,66 м²,1,3 м,без отделки,,,прямая,,торговый центр,,"на улице, бесплатная, подходит для грузового транспорта",56.24892973426135,49.45242284236271,есть,8,,,,
