title,price,address,item_url,date,Вход,Общая площадь,Этаж,Отделка,Тип сделки,Арендаторы,Тип здания,Парковка,lat,lon,Высота потолков,Мощность электросети,Планировка,Готовность,Класс здания,Отдельный вход,Отопление,Удалённость от дороги,Количество парковочных мест
"Свободного назначения, 83.9 м²",13004500,"ул. Марата Ахметшина, 2с. Осиново",https://www.avito.ru/osinovo/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_83.9_m_3821646126?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJzYThZeDh1TTN6Vnd4MGFqIjt9wt5pyD8AAAA,7 марта 2024,с улицы,83.9 м²,1.0,без отделки,продажа,,жилой дом,нет,55.86936832746272,48.87442655819692,2.6 м,,,в эксплуатации,,,,,
"Офис, 37.2 м²",11300000,"ул. Фикрята Табеева, 3Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/ofis_37.2_m_3647540036?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJzYThZeDh1TTN6Vnd4MGFqIjt9wt5pyD8AAAA,5 марта 2024,,37.2 м²,1.0,офисная,продажа,,жилой дом,"на улице, бесплатная, подходит для грузового транспорта",55.79426472011164,49.25127932610964,,,открытая,в эксплуатации,,,,,
"Свободного назначения, 55.8 м²",9486000,"ул. Марата Ахметшина, 1с. Осиново",https://www.avito.ru/osinovo/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_55.8_m_3821929140?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJzYThZeDh1TTN6Vnd4MGFqIjt9wt5pyD8AAAA,4 марта 2024,со двора,55.8 м²,1.0,без отделки,продажа,,жилой дом,нет,55.868198,48.874963,2.6 м,,,в эксплуатации,,,,,
"Свободного назначения, 48.8 м²",8296000,"ул. Марата Ахметшина, 3с. Осиново",https://www.avito.ru/osinovo/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_48.8_m_3822468496?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJzYThZeDh1TTN6Vnd4MGFqIjt9wt5pyD8AAAA,4 марта 2024,со двора,48.8 м²,1.0,без отделки,продажа,,жилой дом,на улице,55.868026,48.874101,2.6 м,,,в эксплуатации,,,,,
"Свободного назначения, 1142 м²",46000000,"посёлок ГЭС, пер. Энергетиков, 7Набережные Челны",https://www.avito.ru/naberezhnye_chelny/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_1142_m_3766858402?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJzYThZeDh1TTN6Vnd4MGFqIjt9wt5pyD8AAAA,1 марта 2024,с улицы,1142 м²,1.0,чистовая,продажа,,административное здание,"на улице, бесплатная, подходит для грузового транспорта",55.67897415,52.29538727,3.4 м,"75 кВт, можно увеличить",,в эксплуатации,,есть,центральное,первая линия,
"Свободного назначения, 49 м²",7000000,"пр-т Мира, 50Нижнекамск",https://www.avito.ru/nizhnekamsk/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_49_m_3773478785?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJzYThZeDh1TTN6Vnd4MGFqIjt9wt5pyD8AAAA,1 марта 2024,с улицы,49 м²,1.0,чистовая,продажа,помещение сдано,жилой дом,"на улице, бесплатная, подходит для грузового транспорта",55.64904851061012,51.80689274610731,,,,в эксплуатации,,есть,центральное,первая линия,50.0
"1056 м², габ, Склад, Производство",70000000,"Центральная ул., 15Ас. Старое Шигалеево",https://www.avito.ru/pestretsy/kommercheskaya_nedvizhimost/1056_m_gab_sklad_proizvodstvo_3661284496?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJzYThZeDh1TTN6Vnd4MGFqIjt9wt5pyD8AAAA,26 февраля 2024,с улицы,1056 м²,1.0,чистовая,продажа,помещение сдано,другой,"на улице, бесплатная, подходит для грузового транспорта",55.825874024203245,49.50762460910406,8 м,"50 кВт, можно увеличить",,строится,B,есть,автономное,,50.0
"Свободного назначения, 245.2 м² с НДС",59706200,"жилой комплекс Дома у Сада, 4к1с. Усады",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_245.2_m_s_nds_3813247721?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJzYThZeDh1TTN6Vnd4MGFqIjt9wt5pyD8AAAA,22 февраля 2024,с улицы,245.2 м²,1.0,без отделки,продажа,,жилой дом,"на улице, бесплатная",55.68634616716132,49.21633185717772,4 м,,,в эксплуатации,,есть,центральное,первая линия,
"Торговая площадь, 75 м²",5500000,"ул. Фридриха Энгельса, 35Бугульма",https://www.avito.ru/bugulma/kommercheskaya_nedvizhimost/torgovaya_ploschad_75_m_3735019380?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJzYThZeDh1TTN6Vnd4MGFqIjt9wt5pyD8AAAA,21 февраля 2024,с улицы,75 м²,1.0,чистовая,продажа,,другой,"на улице, бесплатная, подходит для грузового транспорта",54.537180820186144,52.76622737472313,,"8 кВт, можно увеличить",,в эксплуатации,,,центральное,первая линия,
"Продажа помещения Первомайская Зеленодольск, 102 м",13500000,"Первомайская ул., 9Зеленодольск",https://www.avito.ru/zelenodolsk/kommercheskaya_nedvizhimost/prodazha_pomescheniya_pervomayskaya_zelenodolsk_102_m_3712187188?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJzYThZeDh1TTN6Vnd4MGFqIjt9wt5pyD8AAAA,20 февраля 2024,с улицы,102 м²,1.0,чистовая,продажа,помещение сдано,жилой дом,"на улице, бесплатная",55.845213,48.49609,3 м,,,в эксплуатации,,есть,центральное,первая линия,15.0
"Производство, 2171 м²",75000000,"Ремонтный пр., 20Набережные Челны",https://www.avito.ru/naberezhnye_chelny/kommercheskaya_nedvizhimost/proizvodstvo_2171_m_3741062560?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJzYThZeDh1TTN6Vnd4MGFqIjt9wt5pyD8AAAA,15 февраля 2024,с улицы,2171 м²,1.0,,продажа,,другой,"на улице, бесплатная",55.7502594,52.47972107,6 м,150 кВт,,в эксплуатации,,есть,автономное,,
"Помещение Мира 63б, 1800 кв.м. Центр города",137700000,"пр-т Мира, 63БНижнекамск",https://www.avito.ru/nizhnekamsk/kommercheskaya_nedvizhimost/pomeschenie_mira_63b_1800_kv.m._tsentr_goroda_4162538355?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJzYThZeDh1TTN6Vnd4MGFqIjt9wt5pyD8AAAA,15 февраля 2024,с улицы,1800 м²,1.0,чистовая,продажа,,торговый центр,"на улице, бесплатная",55.64432907,51.80508804,5.5 м,,,в эксплуатации,,,центральное,первая линия,
"Здание под производство, сервис,склад, майнинг, 30",8800000,"Старосармановская ул., 26/10Набережные Челны",https://www.avito.ru/naberezhnye_chelny/kommercheskaya_nedvizhimost/zdanie_pod_proizvodstvo_servissklad_mayning_30_3796580354?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJzYThZeDh1TTN6Vnd4MGFqIjt9wt5pyD8AAAA,13 февраля 2024,с улицы,300 м²,1.0,чистовая,продажа,,другой,"на улице, бесплатная, подходит для грузового транспорта",55.679768,52.351353,4 м,110 кВт,,в эксплуатации,,есть,автономное,,5.0
"Свободного назначения, 41.3 м²",5999999,"ул. Вересаева, 22БКазань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_41.3_m_3705059367?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiIxM21MUDNqNFZXNjRlMjhLIjt9R04VZj8AAAA,12 февраля 2024,с улицы,41.3 м²,1.0,чистовая,продажа,,другой,"на улице, бесплатная, подходит для грузового транспорта",55.874056,49.088088,2.8 м,"15 кВт, можно увеличить",,в эксплуатации,,есть,нет,первая линия,
"Склад, 700 м²",2000000,"Центральная ул., 13с. Куралово",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/sklad_700_m_3740754470?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiIxM21MUDNqNFZXNjRlMjhLIjt9R04VZj8AAAA,10 февраля 2024,с улицы,700 м²,1.0,чистовая,продажа,,другой,на улице,55.64495468,48.74153519,4 м,"320 кВт, можно увеличить",,в эксплуатации,,есть,нет,,
"Свободного назначения 262,8 кв.м",35000000,"ул. Карбышева, 47/1Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_2628_kv.m_3718640208?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiIxM21MUDNqNFZXNjRlMjhLIjt9R04VZj8AAAA,6 февраля 2024,с улицы,262.8 м²,1.0,офисная,продажа,,жилой дом,"на улице, бесплатная, подходит для грузового транспорта",55.751560881705686,49.18004626945259,4.5 м,"15 кВт, можно увеличить",,в эксплуатации,,есть,центральное,,6.0
Здание свободного назначения. 93 м²,5198000,"ул. Ленина, 35ААзнакаево",https://www.avito.ru/aznakaevo/kommercheskaya_nedvizhimost/zdanie_svobodnogo_naznacheniya._93_m_3760051697?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiIxM21MUDNqNFZXNjRlMjhLIjt9R04VZj8AAAA,2 февраля 2024,с улицы,93 м²,1.0,чистовая,продажа,,другой,"на улице, подходит для грузового транспорта",54.85074234,53.07913971,2.8 м,"5 кВт, можно увеличить",,в эксплуатации,,есть,автономное,первая линия,
"Здание, ТЦ Рамус, 5004.2 м², готовый бизнес",75936,"пр-т Химиков, 49Нижнекамск",https://www.avito.ru/nizhnekamsk/kommercheskaya_nedvizhimost/zdanie_tts_ramus_5004.2_m_gotovyy_biznes_3914415776?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiIxM21MUDNqNFZXNjRlMjhLIjt9R04VZj8AAAA,1 февраля 2024,с улицы,5004.2 м²,,чистовая,продажа,помещение сдано,торговый центр,"на улице, бесплатная",55.635437,51.808564,,,,в эксплуатации,,,центральное,,
"Свободного назначения, 108.26 м²",25982400,"жилой комплекс Новый Свет, УБ-8Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_108.26_m_3749032057?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiIxM21MUDNqNFZXNjRlMjhLIjt9R04VZj8AAAA,1 февраля 2024,с улицы,108.26 м²,1.0,без отделки,продажа,,жилой дом,"на улице, бесплатная",55.66899993488284,49.23827676721192,3.4 м,,,строится,,есть,центральное,первая линия,
"Свободного назначения, 122 м²",4520000,"Промышленная ул., 7Лениногорск",https://www.avito.ru/leninogorsk/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_122_m_3882502977?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiIxM21MUDNqNFZXNjRlMjhLIjt9R04VZj8AAAA,22 января 2024,с улицы,122 м²,1.0,без отделки,продажа,,административное здание,"на улице, бесплатная, подходит для грузового транспорта",54.60055129120173,52.46877451598715,3 м,"10 кВт, можно увеличить",,в эксплуатации,,есть,автономное,первая линия,7.0
"Свободного назначения, 112 м²",52308500,"Советский район, жилой комплекс Светлая Долина, 1Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_112_m_3717365739?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiIxM21MUDNqNFZXNjRlMjhLIjt9R04VZj8AAAA,18 января 2024,с улицы,112 м²,1.0,без отделки,продажа,,жилой дом,"на улице, бесплатная",55.79891332618632,49.24118503837583,4 м,,,строится,,есть,центральное,,
"Свободного назначения, 127.4 м² с НДС",394640,"Советский район, жилой комплекс Светлая Долина, 4Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_127.4_m_s_nds_3717217552?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiIxM21MUDNqNFZXNjRlMjhLIjt9R04VZj8AAAA,18 января 2024,с улицы,127.4 м²,1.0,без отделки,продажа,,жилой дом,"на улице, бесплатная",55.79898891315015,49.2395027936401,4 м,,,в эксплуатации,,есть,центральное,,
"Склад, 1699.2 м²",15500000,"Вокзальная ул., 1Заинск",https://www.avito.ru/zainsk/kommercheskaya_nedvizhimost/sklad_1699.2_m_3607586212?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiIxM21MUDNqNFZXNjRlMjhLIjt9R04VZj8AAAA,19 декабря 2023,с улицы,1699.2 м²,1.0,чистовая,продажа,помещение сдано,другой,"на улице, бесплатная, подходит для грузового транспорта",55.3117485,52.01172638,7 м,"80 кВт, можно увеличить",,в эксплуатации,B,,нет,,100.0
"Свободного назначения, 86.9 м², цена с НДС",19987000,"ул. Комиссара Габишева, 16Казань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_86.9_m_tsena_s_nds_3629791084?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiIxM21MUDNqNFZXNjRlMjhLIjt9R04VZj8AAAA,10 декабря 2023,с улицы,86.9 м²,1.0,без отделки,продажа,,жилой дом,на улице,55.742676,49.231585,3.5 м,,,в эксплуатации,,есть,центральное,,
"Свободного назначения, 1607.7 м²",17470000,"ул. Белинского, 2АЛениногорск",https://www.avito.ru/leninogorsk/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_1607.7_m_3529561779?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiIxM21MUDNqNFZXNjRlMjhLIjt9R04VZj8AAAA,5 декабря 2023,с улицы,1607.7 м²,1.0,чистовая,продажа,,административное здание,"на улице, бесплатная, подходит для грузового транспорта",54.578338,52.446719,3 м,220 кВт,,в эксплуатации,,,автономное,вторая линия и дальше,
"Свободного назначения, от 40-200м²",180000,"пр-т Мира, 84БНижнекамск",https://www.avito.ru/nizhnekamsk/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_ot_40-200m_3575081435?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiIxM21MUDNqNFZXNjRlMjhLIjt9R04VZj8AAAA,5 декабря 2023,с улицы,40 м²,1.0,чистовая,продажа,помещение сдано,торговый центр,"на улице, бесплатная",55.639634,51.792206,5 м,"40 кВт, можно увеличить",,в эксплуатации,,есть,центральное,первая линия,50.0
"Свободного назначения, 135 м²",18500000,"Советский район, жилой массив Константиновка, Заречная ул., 25АКазань",https://www.avito.ru/kazan/kommercheskaya_nedvizhimost/svobodnogo_naznacheniya_135_m_3668453332?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiIxM21MUDNqNFZXNjRlMjhLIjt9R04VZj8AAAA,5 декабря 2023,с улицы,135 м²,1.0,чистовая,продажа,,другой,"на улице, бесплатная, подходит для грузового транспорта",55.80431511085598,49.26300971430084,4.8 м,"30 кВт, можно увеличить",,в эксплуатации,,есть,автономное,первая линия,10.0
